projectId,region,projectManager,impact_category,process_name,score
P-SE-028,Southeast,Jane Smith,WC Insurance,punchlistCompletion,44.03
P-MW-029,Midwest,Mike Johnson,BR Insurance,clientHandover,62.8
P-MW-029,Midwest,Mike Johnson,BR Insurance,finalDocumentation,68.59
P-MW-029,Midwest,Mike Johnson,BR Insurance,financialReconciliation,70.54
P-MW-029,Midwest,Mike Johnson,BR Insurance,punchlistCompletion,54.94
P-MW-029,Midwest,Mike Johnson,CA Insurance,clientHandover,64.87
P-MW-029,Midwest,Mike Johnson,CA Insurance,finalDocumentation,74.08
P-MW-029,Midwest,Mike Johnson,CA Insurance,financialReconciliation,70.21
P-MW-029,Midwest,Mike Johnson,CA Insurance,punchlistCompletion,73.74
P-MW-029,Midwest,Mike Johnson,Cost,clientHandover,74.33
P-MW-029,Midwest,Mike Johnson,Cost,finalDocumentation,76.05
P-MW-029,Midwest,Mike Johnson,Cost,financialReconciliation,90.87
P-MW-029,Midwest,Mike Johnson,Cost,punchlistCompletion,69.34
P-MW-029,Midwest,Mike Johnson,GL Insurance,clientHandover,89.82
P-MW-029,Midwest,Mike Johnson,GL Insurance,finalDocumentation,73.6
P-MW-029,Midwest,Mike Johnson,GL Insurance,financialReconciliation,77.31
P-MW-029,Midwest,Mike Johnson,GL Insurance,punchlistCompletion,94.37
P-MW-029,Midwest,Mike Johnson,Safety,clientHandover,77.6
P-MW-029,Midwest,Mike Johnson,Safety,finalDocumentation,81.17
P-MW-029,Midwest,Mike Johnson,Safety,financialReconciliation,57.05
P-MW-029,Midwest,Mike Johnson,Safety,punchlistCompletion,80.56
P-MW-029,Midwest,Mike Johnson,Schedule,clientHandover,57.75
P-MW-029,Midwest,Mike Johnson,Schedule,finalDocumentation,58.94
P-MW-029,Midwest,Mike Johnson,Schedule,financialReconciliation,87.21
P-MW-029,Midwest,Mike Johnson,Schedule,punchlistCompletion,81.39
P-MW-029,Midwest,Mike Johnson,WC Insurance,clientHandover,90.96
P-MW-029,Midwest,Mike Johnson,WC Insurance,finalDocumentation,62.31
P-MW-029,Midwest,Mike Johnson,WC Insurance,financialReconciliation,74.48
P-MW-029,Midwest,Mike Johnson,WC Insurance,punchlistCompletion,62.94
P-WE-030,West,Alice Brown,BR Insurance,clientHandover,57.4
P-WE-030,West,Alice Brown,BR Insurance,finalDocumentation,62.04
P-WE-030,West,Alice Brown,BR Insurance,financialReconciliation,69.9
P-WE-030,West,Alice Brown,BR Insurance,punchlistCompletion,59.28
P-WE-030,West,Alice Brown,CA Insurance,clientHandover,82.77
P-WE-030,West,Alice Brown,CA Insurance,finalDocumentation,70.19
P-WE-030,West,Alice Brown,CA Insurance,financialReconciliation,62.78
P-WE-030,West,Alice Brown,CA Insurance,punchlistCompletion,50.17
P-WE-030,West,Alice Brown,Cost,clientHandover,74.21
P-WE-030,West,Alice Brown,Cost,finalDocumentation,77.02
P-WE-030,West,Alice Brown,Cost,financialReconciliation,75.79
P-WE-030,West,Alice Brown,Cost,punchlistCompletion,47.75
P-WE-030,West,Alice Brown,GL Insurance,clientHandover,69.09
P-WE-030,West,Alice Brown,GL Insurance,finalDocumentation,88.23
P-WE-030,West,Alice Brown,GL Insurance,financialReconciliation,50.48
P-WE-030,West,Alice Brown,GL Insurance,punchlistCompletion,68.81
P-WE-030,West,Alice Brown,Safety,clientHandover,70.83
P-WE-030,West,Alice Brown,Safety,finalDocumentation,70.46
P-WE-030,West,Alice Brown,Safety,financialReconciliation,64.55
P-WE-030,West,Alice Brown,Safety,punchlistCompletion,53.44
P-WE-030,West,Alice Brown,Schedule,clientHandover,49.34
P-WE-030,West,Alice Brown,Schedule,finalDocumentation,47.55
P-WE-030,West,Alice Brown,Schedule,financialReconciliation,62.87
P-WE-030,West,Alice Brown,Schedule,punchlistCompletion,67.9
P-WE-030,West,Alice Brown,WC Insurance,clientHandover,60.61
P-WE-030,West,Alice Brown,WC Insurance,finalDocumentation,66.61
P-WE-030,West,Alice Brown,WC Insurance,financialReconciliation,77.97
P-WE-030,West,Alice Brown,WC Insurance,punchlistCompletion,77.79
P-NE-031,Northeast,John Doe,BR Insurance,clientHandover,70.14
P-NE-031,Northeast,John Doe,BR Insurance,finalDocumentation,68.9
P-NE-031,Northeast,John Doe,BR Insurance,financialReconciliation,61.76
P-NE-031,Northeast,John Doe,BR Insurance,punchlistCompletion,51.75
P-NE-031,Northeast,John Doe,CA Insurance,clientHandover,51.99
P-NE-031,Northeast,John Doe,CA Insurance,finalDocumentation,38.84
P-NE-031,Northeast,John Doe,CA Insurance,financialReconciliation,48.73
P-NE-031,Northeast,John Doe,CA Insurance,punchlistCompletion,68.85
P-NE-031,Northeast,John Doe,Cost,clientHandover,51.67
P-NE-031,Northeast,John Doe,Cost,finalDocumentation,73.09
P-NE-031,Northeast,John Doe,Cost,financialReconciliation,54.2
P-NE-031,Northeast,John Doe,Cost,punchlistCompletion,73.37
P-NE-031,Northeast,John Doe,GL Insurance,clientHandover,81.9
P-NE-031,Northeast,John Doe,GL Insurance,finalDocumentation,44.74
P-NE-031,Northeast,John Doe,GL Insurance,financialReconciliation,78.84
P-NE-031,Northeast,John Doe,GL Insurance,punchlistCompletion,67.25
P-NE-031,Northeast,John Doe,Safety,clientHandover,32.44
P-NE-031,Northeast,John Doe,Safety,finalDocumentation,59.75
P-NE-031,Northeast,John Doe,Safety,financialReconciliation,65.9
P-NE-031,Northeast,John Doe,Safety,punchlistCompletion,61.38
P-NE-031,Northeast,John Doe,Schedule,clientHandover,67.07
P-NE-031,Northeast,John Doe,Schedule,finalDocumentation,46.54
P-NE-031,Northeast,John Doe,Schedule,financialReconciliation,58.99
P-NE-031,Northeast,John Doe,Schedule,punchlistCompletion,60.71
P-NE-031,Northeast,John Doe,WC Insurance,clientHandover,61.35
P-NE-031,Northeast,John Doe,WC Insurance,finalDocumentation,65.87
P-NE-031,Northeast,John Doe,WC Insurance,financialReconciliation,39.94
P-NE-031,Northeast,John Doe,WC Insurance,punchlistCompletion,53.36
P-SE-032,Southeast,Jane Smith,BR Insurance,clientHandover,30.97
P-SE-032,Southeast,Jane Smith,BR Insurance,finalDocumentation,27.82
P-SE-032,Southeast,Jane Smith,BR Insurance,financialReconciliation,39.56
P-SE-032,Southeast,Jane Smith,BR Insurance,punchlistCompletion,37.5
P-SE-032,Southeast,Jane Smith,CA Insurance,clientHandover,32.39
P-SE-032,Southeast,Jane Smith,CA Insurance,finalDocumentation,27.0
P-SE-032,Southeast,Jane Smith,CA Insurance,financialReconciliation,24.97
P-SE-032,Southeast,Jane Smith,CA Insurance,punchlistCompletion,50.81
P-SE-032,Southeast,Jane Smith,Cost,clientHandover,43.79
P-SE-032,Southeast,Jane Smith,Cost,finalDocumentation,25.8
P-SE-032,Southeast,Jane Smith,Cost,financialReconciliation,53.83
P-SE-032,Southeast,Jane Smith,Cost,punchlistCompletion,22.16
P-SE-032,Southeast,Jane Smith,GL Insurance,clientHandover,54.19
P-SE-032,Southeast,Jane Smith,GL Insurance,finalDocumentation,32.16
P-SE-032,Southeast,Jane Smith,GL Insurance,financialReconciliation,22.38
P-SE-032,Southeast,Jane Smith,GL Insurance,punchlistCompletion,32.21
P-SE-032,Southeast,Jane Smith,Safety,clientHandover,29.45
P-SE-032,Southeast,Jane Smith,Safety,finalDocumentation,20.63
P-SE-032,Southeast,Jane Smith,Safety,financialReconciliation,16.72
P-SE-032,Southeast,Jane Smith,Safety,punchlistCompletion,47.51
P-SE-032,Southeast,Jane Smith,Schedule,clientHandover,44.7
P-SE-032,Southeast,Jane Smith,Schedule,finalDocumentation,18.82
P-SE-032,Southeast,Jane Smith,Schedule,financialReconciliation,35.64
P-SE-032,Southeast,Jane Smith,Schedule,punchlistCompletion,34.25
P-SE-032,Southeast,Jane Smith,WC Insurance,clientHandover,33.67
P-SE-032,Southeast,Jane Smith,WC Insurance,finalDocumentation,52.05
P-SE-032,Southeast,Jane Smith,WC Insurance,financialReconciliation,22.32
P-SE-032,Southeast,Jane Smith,WC Insurance,punchlistCompletion,43.1
P-MW-033,Midwest,Mike Johnson,BR Insurance,clientHandover,92.47
P-MW-033,Midwest,Mike Johnson,BR Insurance,finalDocumentation,90.19
P-MW-033,Midwest,Mike Johnson,BR Insurance,financialReconciliation,91.3
P-MW-033,Midwest,Mike Johnson,BR Insurance,punchlistCompletion,89.76
P-MW-033,Midwest,Mike Johnson,CA Insurance,clientHandover,97.68
P-MW-033,Midwest,Mike Johnson,CA Insurance,finalDocumentation,91.82
P-MW-033,Midwest,Mike Johnson,CA Insurance,financialReconciliation,91.08
P-MW-033,Midwest,Mike Johnson,CA Insurance,punchlistCompletion,96.12
P-MW-033,Midwest,Mike Johnson,Cost,clientHandover,92.48
P-MW-033,Midwest,Mike Johnson,Cost,finalDocumentation,99.84
P-MW-033,Midwest,Mike Johnson,Cost,financialReconciliation,99.51
P-MW-033,Midwest,Mike Johnson,Cost,punchlistCompletion,84.5
P-MW-033,Midwest,Mike Johnson,GL Insurance,clientHandover,98.08
P-MW-033,Midwest,Mike Johnson,GL Insurance,finalDocumentation,80.98
P-MW-033,Midwest,Mike Johnson,GL Insurance,financialReconciliation,89.93
P-MW-033,Midwest,Mike Johnson,GL Insurance,punchlistCompletion,92.13
P-MW-033,Midwest,Mike Johnson,Safety,clientHandover,92.34
P-MW-033,Midwest,Mike Johnson,Safety,finalDocumentation,78.23
P-MW-033,Midwest,Mike Johnson,Safety,financialReconciliation,90.57
P-MW-033,Midwest,Mike Johnson,Safety,punchlistCompletion,86.98
P-MW-033,Midwest,Mike Johnson,Schedule,clientHandover,88.09
P-MW-033,Midwest,Mike Johnson,Schedule,finalDocumentation,85.53
P-MW-033,Midwest,Mike Johnson,Schedule,financialReconciliation,88.01
P-MW-033,Midwest,Mike Johnson,Schedule,punchlistCompletion,78.64
P-MW-033,Midwest,Mike Johnson,WC Insurance,clientHandover,83.81
P-MW-033,Midwest,Mike Johnson,WC Insurance,finalDocumentation,82.15
P-MW-033,Midwest,Mike Johnson,WC Insurance,financialReconciliation,90.18
P-MW-033,Midwest,Mike Johnson,WC Insurance,punchlistCompletion,94.97
P-WE-034,West,Alice Brown,BR Insurance,clientHandover,41.63
P-WE-034,West,Alice Brown,BR Insurance,finalDocumentation,49.55
P-WE-034,West,Alice Brown,BR Insurance,financialReconciliation,74.52
P-WE-034,West,Alice Brown,BR Insurance,punchlistCompletion,40.61
P-WE-034,West,Alice Brown,CA Insurance,clientHandover,78.2
P-WE-034,West,Alice Brown,CA Insurance,finalDocumentation,77.66
P-WE-034,West,Alice Brown,CA Insurance,financialReconciliation,67.97
P-WE-034,West,Alice Brown,CA Insurance,punchlistCompletion,73.41
P-WE-034,West,Alice Brown,Cost,clientHandover,70.9
P-WE-034,West,Alice Brown,Cost,finalDocumentation,70.29
P-WE-034,West,Alice Brown,Cost,financialReconciliation,52.8
P-WE-034,West,Alice Brown,Cost,punchlistCompletion,44.61
P-WE-034,West,Alice Brown,GL Insurance,clientHandover,54.28
P-WE-034,West,Alice Brown,GL Insurance,finalDocumentation,65.23
P-WE-034,West,Alice Brown,GL Insurance,financialReconciliation,77.22
P-WE-034,West,Alice Brown,GL Insurance,punchlistCompletion,80.54
P-WE-034,West,Alice Brown,Safety,clientHandover,71.86
P-WE-034,West,Alice Brown,Safety,finalDocumentation,40.03
P-WE-034,West,Alice Brown,Safety,financialReconciliation,54.58
P-WE-034,West,Alice Brown,Safety,punchlistCompletion,38.29
P-WE-034,West,Alice Brown,Schedule,clientHandover,58.18
P-WE-034,West,Alice Brown,Schedule,finalDocumentation,60.85
P-WE-034,West,Alice Brown,Schedule,financialReconciliation,52.63
P-WE-034,West,Alice Brown,Schedule,punchlistCompletion,47.36
P-WE-034,West,Alice Brown,WC Insurance,clientHandover,67.86
P-WE-034,West,Alice Brown,WC Insurance,finalDocumentation,70.99
P-WE-034,West,Alice Brown,WC Insurance,financialReconciliation,70.26
P-WE-034,West,Alice Brown,WC Insurance,punchlistCompletion,57.27
P-NE-035,Northeast,John Doe,BR Insurance,clientHandover,25.33
P-NE-035,Northeast,John Doe,BR Insurance,finalDocumentation,41.95
P-NE-035,Northeast,John Doe,BR Insurance,financialReconciliation,21.09
P-NE-035,Northeast,John Doe,BR Insurance,punchlistCompletion,45.38
P-NE-035,Northeast,John Doe,CA Insurance,clientHandover,31.7
P-NE-035,Northeast,John Doe,CA Insurance,finalDocumentation,17.59
P-NE-035,Northeast,John Doe,CA Insurance,financialReconciliation,24.17
P-NE-035,Northeast,John Doe,CA Insurance,punchlistCompletion,49.85
P-NE-035,Northeast,John Doe,Cost,clientHandover,40.91
P-NE-035,Northeast,John Doe,Cost,finalDocumentation,14.56
P-NE-035,Northeast,John Doe,Cost,financialReconciliation,32.19
P-NE-035,Northeast,John Doe,Cost,punchlistCompletion,35.46
P-NE-035,Northeast,John Doe,GL Insurance,clientHandover,52.37
P-NE-035,Northeast,John Doe,GL Insurance,finalDocumentation,21.33
P-NE-035,Northeast,John Doe,GL Insurance,financialReconciliation,18.0
P-NE-035,Northeast,John Doe,GL Insurance,punchlistCompletion,26.35
P-NE-035,Northeast,John Doe,Safety,clientHandover,43.61
P-NE-035,Northeast,John Doe,Safety,finalDocumentation,32.89
P-NE-035,Northeast,John Doe,Safety,financialReconciliation,38.9
P-NE-035,Northeast,John Doe,Safety,punchlistCompletion,29.38
P-NE-035,Northeast,John Doe,Schedule,clientHandover,39.63
P-NE-035,Northeast,John Doe,Schedule,finalDocumentation,46.69
P-NE-035,Northeast,John Doe,Schedule,financialReconciliation,22.63
P-NE-035,Northeast,John Doe,Schedule,punchlistCompletion,40.18
P-NE-035,Northeast,John Doe,WC Insurance,clientHandover,13.53
P-NE-035,Northeast,John Doe,WC Insurance,finalDocumentation,33.46
P-NE-035,Northeast,John Doe,WC Insurance,financialReconciliation,19.85
P-NE-035,Northeast,John Doe,WC Insurance,punchlistCompletion,47.61
P-SE-036,Southeast,Jane Smith,BR Insurance,clientHandover,61.11
P-SE-036,Southeast,Jane Smith,BR Insurance,finalDocumentation,25.97
P-SE-036,Southeast,Jane Smith,BR Insurance,financialReconciliation,43.78
P-SE-036,Southeast,Jane Smith,BR Insurance,punchlistCompletion,49.43
P-SE-036,Southeast,Jane Smith,CA Insurance,clientHandover,29.89
P-SE-036,Southeast,Jane Smith,CA Insurance,finalDocumentation,39.35
P-SE-036,Southeast,Jane Smith,CA Insurance,financialReconciliation,32.59
P-SE-036,Southeast,Jane Smith,CA Insurance,punchlistCompletion,40.93
P-SE-036,Southeast,Jane Smith,Cost,clientHandover,43.77
P-SE-036,Southeast,Jane Smith,Cost,finalDocumentation,53.82
P-SE-036,Southeast,Jane Smith,Cost,financialReconciliation,64.84
P-SE-036,Southeast,Jane Smith,Cost,punchlistCompletion,56.73
P-SE-036,Southeast,Jane Smith,GL Insurance,clientHandover,31.31
P-SE-036,Southeast,Jane Smith,GL Insurance,finalDocumentation,49.57
P-SE-036,Southeast,Jane Smith,GL Insurance,financialReconciliation,68.06
P-SE-036,Southeast,Jane Smith,GL Insurance,punchlistCompletion,46.32
P-SE-036,Southeast,Jane Smith,Safety,clientHandover,22.96
P-SE-036,Southeast,Jane Smith,Safety,finalDocumentation,48.69
P-SE-036,Southeast,Jane Smith,Safety,financialReconciliation,35.6
P-SE-036,Southeast,Jane Smith,Safety,punchlistCompletion,25.18
P-SE-036,Southeast,Jane Smith,Schedule,clientHandover,39.15
P-SE-036,Southeast,Jane Smith,Schedule,finalDocumentation,24.89
P-SE-036,Southeast,Jane Smith,Schedule,financialReconciliation,26.43
P-SE-036,Southeast,Jane Smith,Schedule,punchlistCompletion,56.49
P-SE-036,Southeast,Jane Smith,WC Insurance,clientHandover,58.22
P-SE-036,Southeast,Jane Smith,WC Insurance,finalDocumentation,38.82
P-SE-036,Southeast,Jane Smith,WC Insurance,financialReconciliation,62.02
P-SE-036,Southeast,Jane Smith,WC Insurance,punchlistCompletion,41.74
P-MW-037,Midwest,Mike Johnson,BR Insurance,clientHandover,52.98
P-MW-037,Midwest,Mike Johnson,BR Insurance,finalDocumentation,51.79
P-MW-037,Midwest,Mike Johnson,BR Insurance,financialReconciliation,56.03
P-MW-037,Midwest,Mike Johnson,BR Insurance,punchlistCompletion,51.2
P-MW-037,Midwest,Mike Johnson,CA Insurance,clientHandover,80.6
P-MW-037,Midwest,Mike Johnson,CA Insurance,finalDocumentation,75.44
P-MW-037,Midwest,Mike Johnson,CA Insurance,financialReconciliation,49.59
P-MW-037,Midwest,Mike Johnson,CA Insurance,punchlistCompletion,50.03
P-MW-037,Midwest,Mike Johnson,Cost,clientHandover,60.74
P-MW-037,Midwest,Mike Johnson,Cost,finalDocumentation,74.89
P-MW-037,Midwest,Mike Johnson,Cost,financialReconciliation,82.47
P-MW-037,Midwest,Mike Johnson,Cost,punchlistCompletion,51.85
P-MW-037,Midwest,Mike Johnson,GL Insurance,clientHandover,67.14
P-MW-037,Midwest,Mike Johnson,GL Insurance,finalDocumentation,62.29
P-MW-037,Midwest,Mike Johnson,GL Insurance,financialReconciliation,88.79
P-MW-037,Midwest,Mike Johnson,GL Insurance,punchlistCompletion,62.64
P-MW-037,Midwest,Mike Johnson,Safety,clientHandover,73.61
P-MW-037,Midwest,Mike Johnson,Safety,finalDocumentation,48.04
P-MW-037,Midwest,Mike Johnson,Safety,financialReconciliation,45.74
P-MW-037,Midwest,Mike Johnson,Safety,punchlistCompletion,65.58
P-MW-037,Midwest,Mike Johnson,Schedule,clientHandover,70.67
P-MW-037,Midwest,Mike Johnson,Schedule,finalDocumentation,78.92
P-MW-037,Midwest,Mike Johnson,Schedule,financialReconciliation,71.51
P-MW-037,Midwest,Mike Johnson,Schedule,punchlistCompletion,63.19
P-MW-037,Midwest,Mike Johnson,WC Insurance,clientHandover,82.34
P-MW-037,Midwest,Mike Johnson,WC Insurance,finalDocumentation,53.9
P-MW-037,Midwest,Mike Johnson,WC Insurance,financialReconciliation,48.11
P-MW-037,Midwest,Mike Johnson,WC Insurance,punchlistCompletion,84.02
P-WE-038,West,Alice Brown,BR Insurance,clientHandover,81.14
P-WE-038,West,Alice Brown,BR Insurance,finalDocumentation,80.72
P-WE-038,West,Alice Brown,BR Insurance,financialReconciliation,88.39
P-WE-038,West,Alice Brown,BR Insurance,punchlistCompletion,77.86
P-WE-038,West,Alice Brown,CA Insurance,clientHandover,86.68
P-WE-038,West,Alice Brown,CA Insurance,finalDocumentation,96.93
P-WE-038,West,Alice Brown,CA Insurance,financialReconciliation,68.75
P-WE-038,West,Alice Brown,CA Insurance,punchlistCompletion,68.5
P-WE-038,West,Alice Brown,Cost,clientHandover,83.24
P-WE-038,West,Alice Brown,Cost,finalDocumentation,91.73
P-WE-038,West,Alice Brown,Cost,financialReconciliation,91.86
P-WE-038,West,Alice Brown,Cost,punchlistCompletion,84.83
P-WE-038,West,Alice Brown,GL Insurance,clientHandover,96.14
P-WE-038,West,Alice Brown,GL Insurance,finalDocumentation,98.42
P-WE-038,West,Alice Brown,GL Insurance,financialReconciliation,93.71
P-WE-038,West,Alice Brown,GL Insurance,punchlistCompletion,72.26
P-WE-038,West,Alice Brown,Safety,clientHandover,80.15
P-WE-038,West,Alice Brown,Safety,finalDocumentation,91.12
P-WE-038,West,Alice Brown,Safety,financialReconciliation,64.36
P-WE-038,West,Alice Brown,Safety,punchlistCompletion,80.53
P-WE-038,West,Alice Brown,Schedule,clientHandover,63.99
P-WE-038,West,Alice Brown,Schedule,finalDocumentation,71.04
P-WE-038,West,Alice Brown,Schedule,financialReconciliation,68.62
P-WE-038,West,Alice Brown,Schedule,punchlistCompletion,74.3
P-WE-038,West,Alice Brown,WC Insurance,clientHandover,67.13
P-WE-038,West,Alice Brown,WC Insurance,finalDocumentation,83.25
P-WE-038,West,Alice Brown,WC Insurance,financialReconciliation,98.74
P-WE-038,West,Alice Brown,WC Insurance,punchlistCompletion,81.03
P-NE-039,Northeast,John Doe,BR Insurance,clientHandover,54.6
P-NE-039,Northeast,John Doe,BR Insurance,finalDocumentation,44.64
P-NE-039,Northeast,John Doe,BR Insurance,financialReconciliation,45.07
P-NE-039,Northeast,John Doe,BR Insurance,punchlistCompletion,31.8
P-NE-039,Northeast,John Doe,CA Insurance,clientHandover,33.69
P-NE-039,Northeast,John Doe,CA Insurance,finalDocumentation,45.97
P-NE-039,Northeast,John Doe,CA Insurance,financialReconciliation,67.92
P-NE-039,Northeast,John Doe,CA Insurance,punchlistCompletion,37.11
P-NE-039,Northeast,John Doe,Cost,clientHandover,51.15
P-NE-039,Northeast,John Doe,Cost,finalDocumentation,46.01
P-NE-039,Northeast,John Doe,Cost,financialReconciliation,54.22
P-NE-039,Northeast,John Doe,Cost,punchlistCompletion,72.79
P-NE-039,Northeast,John Doe,GL Insurance,clientHandover,44.6
P-NE-039,Northeast,John Doe,GL Insurance,finalDocumentation,62.04
P-NE-039,Northeast,John Doe,GL Insurance,financialReconciliation,64.83
P-NE-039,Northeast,John Doe,GL Insurance,punchlistCompletion,66.76
P-NE-039,Northeast,John Doe,Safety,clientHandover,59.11
P-NE-039,Northeast,John Doe,Safety,finalDocumentation,49.22
P-NE-039,Northeast,John Doe,Safety,financialReconciliation,53.07
P-NE-039,Northeast,John Doe,Safety,punchlistCompletion,28.97
P-NE-039,Northeast,John Doe,Schedule,clientHandover,48.93
P-NE-039,Northeast,John Doe,Schedule,finalDocumentation,29.63
P-NE-039,Northeast,John Doe,Schedule,financialReconciliation,52.32
P-NE-039,Northeast,John Doe,Schedule,punchlistCompletion,38.0
P-NE-039,Northeast,John Doe,WC Insurance,clientHandover,48.14
P-NE-039,Northeast,John Doe,WC Insurance,finalDocumentation,48.06
P-NE-039,Northeast,John Doe,WC Insurance,financialReconciliation,43.56
P-NE-039,Northeast,John Doe,WC Insurance,punchlistCompletion,39.14
P-SE-040,Southeast,Jane Smith,BR Insurance,clientHandover,71.81
P-SE-040,Southeast,Jane Smith,BR Insurance,finalDocumentation,64.27
P-SE-040,Southeast,Jane Smith,BR Insurance,financialReconciliation,42.33
P-SE-040,Southeast,Jane Smith,BR Insurance,punchlistCompletion,46.97
P-SE-040,Southeast,Jane Smith,CA Insurance,clientHandover,73.29
P-SE-040,Southeast,Jane Smith,CA Insurance,finalDocumentation,55.7
P-SE-040,Southeast,Jane Smith,CA Insurance,financialReconciliation,63.96
P-SE-040,Southeast,Jane Smith,CA Insurance,punchlistCompletion,71.5
P-SE-040,Southeast,Jane Smith,Cost,clientHandover,65.46
P-SE-040,Southeast,Jane Smith,Cost,finalDocumentation,75.47
P-SE-040,Southeast,Jane Smith,Cost,financialReconciliation,66.46
P-SE-040,Southeast,Jane Smith,Cost,punchlistCompletion,65.25
P-SE-040,Southeast,Jane Smith,GL Insurance,clientHandover,84.74
P-SE-040,Southeast,Jane Smith,GL Insurance,finalDocumentation,76.01
P-SE-040,Southeast,Jane Smith,GL Insurance,financialReconciliation,74.84
P-SE-040,Southeast,Jane Smith,GL Insurance,punchlistCompletion,80.72
P-SE-040,Southeast,Jane Smith,Safety,clientHandover,61.61
P-SE-040,Southeast,Jane Smith,Safety,finalDocumentation,48.19
P-SE-040,Southeast,Jane Smith,Safety,financialReconciliation,49.14
P-SE-040,Southeast,Jane Smith,Safety,punchlistCompletion,39.89
P-SE-040,Southeast,Jane Smith,Schedule,clientHandover,66.55
P-SE-040,Southeast,Jane Smith,Schedule,finalDocumentation,70.27
P-SE-040,Southeast,Jane Smith,Schedule,financialReconciliation,40.86
P-SE-040,Southeast,Jane Smith,Schedule,punchlistCompletion,40.73
P-SE-040,Southeast,Jane Smith,WC Insurance,clientHandover,48.51
P-SE-040,Southeast,Jane Smith,WC Insurance,finalDocumentation,64.02
P-SE-040,Southeast,Jane Smith,WC Insurance,financialReconciliation,63.12
P-SE-040,Southeast,Jane Smith,WC Insurance,punchlistCompletion,54.07
P-MW-041,Midwest,Mike Johnson,BR Insurance,clientHandover,56.64
P-MW-041,Midwest,Mike Johnson,BR Insurance,finalDocumentation,72.84
P-MW-041,Midwest,Mike Johnson,BR Insurance,financialReconciliation,59.79
P-MW-041,Midwest,Mike Johnson,BR Insurance,punchlistCompletion,51.61
P-MW-041,Midwest,Mike Johnson,CA Insurance,clientHandover,68.7
P-MW-041,Midwest,Mike Johnson,CA Insurance,finalDocumentation,60.8
P-MW-041,Midwest,Mike Johnson,CA Insurance,financialReconciliation,77.07
P-MW-041,Midwest,Mike Johnson,CA Insurance,punchlistCompletion,74.86
P-MW-041,Midwest,Mike Johnson,Cost,clientHandover,81.18
P-MW-041,Midwest,Mike Johnson,Cost,finalDocumentation,73.71
P-MW-041,Midwest,Mike Johnson,Cost,financialReconciliation,85.16
P-MW-041,Midwest,Mike Johnson,Cost,punchlistCompletion,49.05
P-MW-041,Midwest,Mike Johnson,GL Insurance,clientHandover,73.65
P-MW-041,Midwest,Mike Johnson,GL Insurance,finalDocumentation,64.59
P-MW-041,Midwest,Mike Johnson,GL Insurance,financialReconciliation,85.79
P-MW-041,Midwest,Mike Johnson,GL Insurance,punchlistCompletion,51.24
P-MW-041,Midwest,Mike Johnson,Safety,clientHandover,52.36
P-MW-041,Midwest,Mike Johnson,Safety,finalDocumentation,50.7
P-MW-041,Midwest,Mike Johnson,Safety,financialReconciliation,68.11
P-MW-041,Midwest,Mike Johnson,Safety,punchlistCompletion,47.22
P-MW-041,Midwest,Mike Johnson,Schedule,clientHandover,66.54
P-MW-041,Midwest,Mike Johnson,Schedule,finalDocumentation,75.81
P-MW-041,Midwest,Mike Johnson,Schedule,financialReconciliation,74.74
P-MW-041,Midwest,Mike Johnson,Schedule,punchlistCompletion,80.98
P-MW-041,Midwest,Mike Johnson,WC Insurance,clientHandover,46.23
P-MW-041,Midwest,Mike Johnson,WC Insurance,finalDocumentation,61.03
P-MW-041,Midwest,Mike Johnson,WC Insurance,financialReconciliation,70.33
P-MW-041,Midwest,Mike Johnson,WC Insurance,punchlistCompletion,50.67
P-WE-042,West,Alice Brown,BR Insurance,clientHandover,36.49
P-WE-042,West,Alice Brown,BR Insurance,finalDocumentation,31.31
P-WE-042,West,Alice Brown,BR Insurance,financialReconciliation,39.45
P-WE-042,West,Alice Brown,BR Insurance,punchlistCompletion,43.06
P-WE-042,West,Alice Brown,CA Insurance,clientHandover,63.88
P-WE-042,West,Alice Brown,CA Insurance,finalDocumentation,44.22
P-WE-042,West,Alice Brown,CA Insurance,financialReconciliation,34.31
P-WE-042,West,Alice Brown,CA Insurance,punchlistCompletion,47.12
P-WE-042,West,Alice Brown,Cost,clientHandover,55.43
P-WE-042,West,Alice Brown,Cost,finalDocumentation,62.96
P-WE-042,West,Alice Brown,Cost,financialReconciliation,62.48
P-WE-042,West,Alice Brown,Cost,punchlistCompletion,46.88
P-WE-042,West,Alice Brown,GL Insurance,clientHandover,58.47
P-WE-042,West,Alice Brown,GL Insurance,finalDocumentation,56.2
P-WE-042,West,Alice Brown,GL Insurance,financialReconciliation,66.14
P-WE-042,West,Alice Brown,GL Insurance,punchlistCompletion,50.33
P-WE-042,West,Alice Brown,Safety,clientHandover,32.55
P-WE-042,West,Alice Brown,Safety,finalDocumentation,45.68
P-WE-042,West,Alice Brown,Safety,financialReconciliation,58.2
P-WE-042,West,Alice Brown,Safety,punchlistCompletion,38.93
P-WE-042,West,Alice Brown,Schedule,clientHandover,54.71
P-WE-042,West,Alice Brown,Schedule,finalDocumentation,33.4
P-WE-042,West,Alice Brown,Schedule,financialReconciliation,36.3
P-WE-042,West,Alice Brown,Schedule,punchlistCompletion,32.1
P-WE-042,West,Alice Brown,WC Insurance,clientHandover,56.97
P-WE-042,West,Alice Brown,WC Insurance,finalDocumentation,59.69
P-WE-042,West,Alice Brown,WC Insurance,financialReconciliation,48.81
